num,VideoID,Title,Team1,Team2,LeagueNum
3812,3881,DIJON FCO - PARIS SAINT-GERMAIN (0 - 4) - Highlights - (DFCO - PSG) / 2020-2021,108,133,5
3813,3882,OLYMPIQUE DE MARSEILLE - OLYMPIQUE LYONNAIS (1 - 1) - Highlights - (OM - OL) / 2020/2021,114,109,5
3814,3883,AS MONACO - STADE BRESTOIS 29 (2 - 0) - Highlights - (ASM - SB29) / 2020-2021,111,129,5
3815,3884,FC LORIENT - LOSC LILLE (1 - 4) - Highlights - (FCL - LOSC) / 2020-2021,112,117,5
3816,3885,STADE BRESTOIS 29 - OLYMPIQUE LYONNAIS (2 - 3) - Highlights - (SB29 - OL) / 2020-2021,129,114,5
3817,3886,PARIS SAINT-GERMAIN - AS MONACO (0 - 2) - Highlights - (PSG - ASM) / 2020-2021,108,111,5
3818,3887,RC LENS - DIJON FCO (2 - 1) - Highlights - (RCL - DFCO) / 2020-2021,110,110,5
3819,3888,LOSC LILLE - STADE BRESTOIS 29 (0 - 0) - Highlights - (LOSC - SB29) / 2020-2021,112,129,5
3820,3889,PARIS SAINT-GERMAIN - OGC NICE (2 - 1) - Highlights - (PSG - OGCN) / 2020-2021,108,116,5
3821,3890,OLYMPIQUE LYONNAIS - MHSC (1 - 2) - Highlights - (OL - MHSC) / 2020-2021,114,118,5
3822,3891,AS MONACO - FC LORIENT (2 - 2) - Highlights - (ASM - FCL) / 2020-2021,111,111,5
3823,3892,FC NANTES - LOSC LILLE (0 - 2) - Highlights - (FCN - LOSC) / 2020-2021,120,112,5
3824,3893,OLYMPIQUE LYONNAIS - RC STRASBOURG ALSACE (3 - 0) - Highlights - (OL - RCSA) / 2020-2021,114,121,5
3825,3894,OLYMPIQUE DE MARSEILLE - PARIS SAINT-GERMAIN (0 - 2) - Highlights - (OM - PSG) / 2020-2021,114,108,5
3826,3895,N?MES OLYMPIQUE - AS MONACO (3 - 4) - Highlights - (NO - ASM) / 2020-2021,114,111,5
3827,3896,FC GIRONDINS DE BORDEAUX - LOSC LILLE (0 - 3) - Highlights - (GdB - LOSC) / 2020-2021,128,112,5
3828,3897,DIJON FCO - OLYMPIQUE LYONNAIS (0 - 1) - Highlights - (DFCO - OL) / 2020-2021,114,133,5
3829,3898,PARIS SAINT-GERMAIN - N?MES OLYMPIQUE (3 - 0) - Highlights - (PSG - NO) / 2020-2021,108,114,5
3830,3899,AS MONACO - OGC NICE (2 - 1) - Highlights - (ASM - OGCN) / 2020-2021,111,116,5
3831,3900,LOSC LILLE - DIJON FCO (1 - 0) - Highlights - (LOSC - DFCO) / 2020-2021,112,133,5
3832,3901,OLYMPIQUE LYONNAIS - FC GIRONDINS DE BORDEAUX (2 - 1) - Highlights - (OL - GdB) / 2020-2021,114,128,5
3833,3902,FC LORIENT - PARIS SAINT-GERMAIN (3 - 2) - Highlights - (FCL - PSG) / 2020-2021,108,117,5
3834,3903,FC NANTES - AS MONACO (1 - 2) - Highlights - (FCN - ASM) / 2020-2021,120,111,5
3835,3904,PARIS SAINT-GERMAIN - MONTPELLIER H?RAULT SC (4 - 0) - Highlights - (PSG - MHSC) / 2020-2021,108,118,5
3836,3905,STADE RENNAIS FC - LOSC LILLE (0 - 1) - Highlights - (SRFC - LOSC) / 2020-2021,112,113,5
3837,3906,AS SAINT-?TIENNE - OLYMPIQUE LYONNAIS (0 - 5) - Highlights - (ASSE - OL) / 2020-2021,114,126,5
3838,3907,AS MONACO - OLYMPIQUE DE MARSEILLE (3 - 1) - Highlights - (ASM - OM) / 2020-2021,111,114,5
3839,3908,ANGERS SCO - PARIS SAINT-GERMAIN (0 - 1) - Highlights - (SCO - PSG) / 2020-2021,124,108,5
3840,3909,LOSC LILLE - STADE DE REIMS (2 - 1) - Highlights - (LOSC - SdR) / 2020-2021,112,115,5
3841,3910,OLYMPIQUE LYONNAIS - FC METZ (0 - 1) - Highlights - (OL - FCM) / 2020-2021,114,127,5
3842,3911,MONTPELLIER H?RAULT SC - AS MONACO (2 - 3) - Highlights - (MHSC - ASM) / 2020-2021,118,111,5
3843,3912,STADE RENNAIS FC - OLYMPIQUE LYONNAIS (2 - 2) - Highlights - (SRFC - OL) / 2020-2021,114,113,5
3844,3913,PARIS SAINT-GERMAIN - STADE BRESTOIS 29 (3 - 0) - Highlights - (PSG - SB29) / 2020-2021,108,129,5
3845,3914,N?MES OLYMPIQUE - LOSC LILLE (0 - 1) - Highlights - (NO - LOSC) / 2020-2021,114,112,5
3846,3915,AS MONACO - ANGERS SCO (3 - 0) - Highlights - (ASM - SCO) / 2020-2021,111,124,5
3847,3916,OLYMPIQUE LYONNAIS - RC LENS (3 - 2) - Highlights - (OL - RCL) / 2020-2021,114,110,5
3848,3917,AS SAINT-?TIENNE - PARIS SAINT-GERMAIN (1 - 1) - Highlights - (ASSE - PSG) / 2020-2021,108,126,5
3849,3918,LOSC LILLE - ANGERS SCO (1 - 2) - Highlights - (LOSC - SCO) / 2020-2021,112,124,5
3850,3919,FC NANTES - STADE RENNAIS FC (0 - 0) - Highlights - (FCN - SRFC) / 2020-2021,120,120,5
3851,3920,OLYMPIQUE LYONNAIS - FC NANTES (3 - 0) - Highlights - (OL - FCN) / 2020-2021,114,120,5
3852,3921,MONTPELLIER H?RAULT SC - LOSC LILLE (2 - 3) - Highlights - (MHSC - LOSC) / 2020-2021,118,112,5
3853,3922,PARIS SAINT-GERMAIN - RC STRASBOURG ALSACE (4 - 0) - Highlights - (PSG - RCSA) / 2020-2021,108,121,5
3854,3923,STADE RENNAIS FC - FC METZ (1 - 0) - Highlights - (SRFC - FCM) / 2020-2021,113,127,5
3855,3924,LOSC LILLE - PARIS SAINT-GERMAIN (0 - 0) - Highlights - (LOSC - PSG) / 2020-2021,112,108,5
3856,3925,OGC NICE - OLYMPIQUE LYONNAIS (1 - 4) - Highlights - (OGCN - OL) / 2020-2021,116,114,5
3857,3926,OLYMPIQUE DE MARSEILLE - STADE DE REIMS (1 - 1) - Highlights - (OM - SdR) / 2020-2021,114,115,5
3858,3927,FC LORIENT - STADE RENNAIS FC (0 - 3) - Highlights - (FCL - SRFC) / 2020-2021,117,113,5
3859,3928,DIJON FCO - LOSC LILLE (0 - 2) - Highlights - (DFCO - LOSC) / 2020-2021,112,133,5
3860,3929,PARIS SAINT-GERMAIN - FC LORIENT (2 - 0) - Highlights - (PSG - FCL) / 2020-2021,108,108,5
3861,3930,OLYMPIQUE LYONNAIS - STADE BRESTOIS 29 (2 - 2) - Highlights - (OL - SB29) / 2020-2021,114,129,5
3862,3931,STADE RENNAIS FC - OLYMPIQUE DE MARSEILLE (2 - 1) - Highlights - (SRFC - OM) / 2020-2021,114,113,5
3863,3932,LOSC LILLE - FC GIRONDINS DE BORDEAUX (2 - 1) - Highlights - (LOSC - GdB) / 2020-2021,112,128,5
3864,3933,PARIS SAINT-GERMAIN - OLYMPIQUE LYONNAIS (0 - 1) - Highlights - (PSG - OL) / 2020-2021,108,114,5
3865,3934,OLYMPIQUE DE MARSEILLE - AS MONACO (2 - 1) - Highlights - (OM - ASM) / 2020-2021,114,111,5
3866,3935,RC LENS - MONTPELLIER H?RAULT SC (2 - 3) - Highlights - (RCL - MHSC) / 2020-2021,110,118,5
3867,3936,MONTPELLIER H?RAULT SC - PARIS SAINT-GERMAIN (1 - 3) - Highlights - (MHSC - PSG) / 2020-2021,118,108,5
3868,3937,LOSC LILLE - AS MONACO (2 - 1) - Highlights - (LOSC - ASM) / 2020-2021,112,111,5
3869,3938,FC METZ - OLYMPIQUE LYONNAIS (1 - 3) - Highlights - (FCM - OL) / 2020-2021,114,127,5
3870,3939,N?MES OLYMPIQUE - OLYMPIQUE DE MARSEILLE (0 - 2) - Highlights - (NO - OM) / 2020-2021,114,130,5
3871,3940,PARIS SAINT-GERMAIN - FC GIRONDINS DE BORDEAUX (2 - 2) - Highlights - (PSG - GdB) / 2020-2021,108,128,5
3872,3941,AS SAINT-?TIENNE - LOSC LILLE (1 - 1) - Highlights - (ASSE - LOSC) / 2020-2021,112,126,5
3873,3942,OLYMPIQUE LYONNAIS - STADE DE REIMS (3 - 0) - Highlights - (OL - SdR) / 2020-2021,114,115,5
3874,3943,AS MONACO - N?MES OLYMPIQUE (3 - 0) - Highlights - (ASM - NO) / 2020-2021,111,114,5
3875,3944,AS MONACO - PARIS SAINT-GERMAIN (3 - 2) - Highlights - (ASM - PSG) / 2020-2021,111,108,5
3876,3945,LOSC LILLE - FC LORIENT (4 - 0) - Highlights - (LOSC - FCL) / 2020-2021,112,117,5
3877,3946,ANGERS SCO - OLYMPIQUE LYONNAIS (0 - 1) - Highlights - (SCO - OL) / 2020-2021,124,114,5
3878,3947,STADE RENNAIS FC - FC GIRONDINS DE BORDEAUX (0 - 1) - Highlights - (SRFC - GdB) / 2020--2021,128,113,5
3879,3948,PARIS SAINT-GERMAIN - STADE RENNAIS FC (3 - 0) - Highlights - (PSG - SRFC) / 2020-2021,108,108,5
3880,3949,STADE BRESTOIS 29 - LOSC LILLE (3 - 2) - Highlights - (SB29 - LOSC) / 2020-2021,129,112,5
3881,3950,RC STRASBOURG ALSACE - OLYMPIQUE DE MARSEILLE (0 - 1) - Highlights - (RCSA - OM) / 2020-2021,121,114,5
3882,3951,OLYMPIQUE LYONNAIS - AS SAINT-?TIENNE (2 - 1) - Highlights - (OL - ASSE) / 2020-2021,114,126,5
3883,3952,FC NANTES - PARIS SAINT-GERMAIN (0 - 3) - Highlights - (FCN - PSG) / 2020-2021,120,108,5
3884,3953,LOSC LILLE - OLYMPIQUE LYONNAIS (1 - 1) - Highlights - (LOSC - OL) / 2020-2021,112,114,5
3885,3954,STADE RENNAIS FC - STADE BRESTOIS 29 (2 - 1) - Highlights - (SRFC - SB29) / 2020-2021,129,113,5
3886,3955,OLYMPIQUE DE MARSEILLE - RC LENS (0 - 1) - Highlights - (OM - RCL) / 2020-2021,114,110,5
3887,3956,PARIS SAINT-GERMAIN - DIJON FCO (4 - 0) - Highlights - (PSG - DFCO) / 2020-2021,108,108,5
3888,3957,OGC NICE - LOSC LILLE (1 - 1) - Highlights - (OGCN - LOSC) / 2020-2021,116,112,5
3889,3958,STADE RENNAIS FC - ANGERS SCO (1 - 2) - Highlights - (SRFC - SCO) / 2020-2021,124,113,5
3890,3959,FC LORIENT - OLYMPIQUE DE MARSEILLE (0 - 1) - Highlights - (FCL - OM) / 2020-2021,114,117,5
3891,3960,LOSC LILLE - RC LENS (4 - 0) - Highlights - (LOSC - RCL) / 2020-2021,112,110,5
3892,3961,N?MES OLYMPIQUE - PARIS SAINT-GERMAIN (0 - 4) - Highlights - (NO - PSG) / 2020-2021,114,108,5
3893,3962,DIJON FCO - STADE RENNAIS FC (1 - 1) - Highlights - (DFCO - SRFC) / 2020-2021,133,113,5
3894,3963,AS SAINT-?TIENNE - OGC NICE (1 - 3) - Highlights - (ASSE - OGCN) / 2020-2021,116,126,5
3895,3964,STADE RENNAIS FC - STADE DE REIMS (2 - 2) - Highlights - (SRFC - SdR) / 2020-2021,115,113,5
3896,3965,RC STRASBOURG ALSACE - LOSC LILLE (0 - 3) - Highlights - (RCSA - LOSC) / 2020-2021,121,112,5
3897,3966,RC LENS - AS SAINT-?TIENNE (2 - 0) - Highlights - (RCL - ASSE) / 2020-2021,110,110,5
3898,3967,PARIS SAINT-GERMAIN - ANGERS SCO (6 - 1) - Highlights - (PSG - SCO) / 2020-2021,108,124,5
3899,3968,AS SAINT-?TIENNE - STADE RENNAIS FC (0 - 3) - Highlights - (ASSE - SRFC) / 2020-2021,126,113,5
3900,3969,LOSC LILLE - FC NANTES (2 - 0) - Highlights - (LOSC - FCN) / 2020-2021,112,120,5
3901,3970,DIJON FCO - MONTPELLIER H?RAULT SC (2 - 2) - Highlights - (DFCO - MHSC) / 2020-2021,118,133,5
3902,3971,AS MONACO - RC STRASBOURG ALSACE (3 - 2) - Highlights - (ASM - RCSA) / 2020/2021,111,121,5
3903,3972,FC NANTES - AS SAINT-?TIENNE (2 - 2 ) - Highlights - (FC NANTES - ASSE) / 2020/2021,120,126,5
3904,3973,STADE RENNAIS FC - AS MONACO (2 - 1 ) - Highlights - (RENNES - AS MONACO) / 2020/2021,111,113,5
3905,3974,MONTPELLIER H?RAULT SC - ANGERS SCO (4 - 1 ) - Highlights - (MONTPELLIER - ANGERS SCO) / 2020/2021,118,124,5
3906,3975,RC LENS - FC GIRONDINS DE BORDEAUX (2 - 1 ) - Highlights - (RC LENS - BORDEAUX) / 2020/2021,110,128,5
3907,3976,N?MES OLYMPIQUE - STADE RENNAIS FC(2 - 4 ) - Highlights - (N?MES - RENNES) / 2020/2021,114,113,5
3908,3977,AS MONACO - FC NANTES(2 - 1 ) - Highlights - (AS MONACO - FC NANTES) / 2020/2021,111,120,5
3909,3979,AS SAINT-?TIENNE - RC STRASBOURG ALSACE(2 - 0 ) - Highlights - (ASSE - STRASBOURG) / 2020/2021,121,126,5
3910,3980,RC STRASBOURG ALSACE - OGC NICE(0 - 2 ) - Highlights - (STRASBOURG - OGC NICE) / 2020/2021,121,116,5
3911,3981,ANGERS SCO - FC GIRONDINS DE BORDEAUX (0 - 2) - Highlights - (ANGERS SCO - BORDEAUX) / 2020/2021,124,128,5
3912,3982,STADE RENNAIS FC - MONTPELLIER H?RAULT SC(2 - 1 ) - Highlights - (RENNES - MONTPELLIER) / 2020/2021,118,113,5
3913,3983,STADE DE REIMS - LOSC LILLE (0 - 1) - Highlights - (REIMS - LOSC) / 2020/2021,115,112,5
3914,3984,OLYMPIQUE DE MARSEILLE - AS SAINT-?TIENNE(0 - 2 ) - Highlights - (OM - ASSE) / 2020-2021,114,109,5
3915,3985,N?mes Olympique - Stade Brestois (4-0) - Highlights - (NIMES - BREST) / 2020-21,130,129,5
3916,3986,FC Lorient - RC Strasbourg Alsace (3-1) - Highlights - (FCL - RCSA) / 2020-21,117,121,5
3917,3987,OGC Nice - RC Lens ( 2-1 ) - Highlights - (OGCN - RCL) / 2020-21,116,110,5
3918,3988,Olympique de Marseille - Amiens SC ( 2-2 ) - Highlights - (OM - ASC) / 2019-20,109,132,5
3919,3989,Stade Rennais FC - Montpellier H?rault SC ( 5-0 ) - Highlights - (SRFC - MHSC) / 2019-20,113,118,5
3920,3990,LOSC - Olympique Lyonnais ( 1-0 ) - Highlights - (LOSC - OL) / 2019-20,112,114,5
3921,3991,Stade de Reims - Stade Brestois 29 ( 1-0 ) - Highlights - (REIMS - BREST) / 2019-20,115,129,5
3922,3992,Paris Saint-Germain - Dijon FCO ( 4-0 ) - Highlights - (PARIS - DFCO) / 2019-20,108,133,5
3923,3993,N?mes Olympique - Olympique de Marseille ( 2-3 ) - Highlights - (NIMES - OM) / 2019-20,130,109,5
3924,3994,Toulouse FC - Stade Rennais FC ( 0-2 ) - Highlights - (TFC - SRFC) / 2019-20,131,113,5
3925,3995,FC Nantes - LOSC ( 0-1 ) - Highlights - (FCN - LOSC) / 2019-20,112,120,5
3926,3996,Paris Saint-Germain - Girondins de Bordeaux ( 4-3 ) - Highlights - (PARIS - GdB) / 2019-20,108,128,5
3927,3997,Olympique de Marseille - FC Nantes ( 1-3 ) - Highlights - (OM - FCN) / 2019-20,109,120,5
3928,3998,Stade Rennais FC - N?mes Olympique ( 2-1 ) - Highlights - (SRFC - NIMES) / 2019-20,113,130,5
3929,3999,LOSC - Toulouse FC ( 3-0 ) - Highlights - (LOSC - TFC) / 2019-20,112,131,5
3930,4000,Amiens SC - Paris Saint-Germain ( 4-4 ) - Highlights - (ASC - PARIS) / 2019-20,132,108,5
3931,4001,LOSC - Olympique de Marseille ( 1-2 ) - Highlights - (LOSC - OM) / 2019-20,112,109,5
3932,4002,Stade de Reims - Stade Rennais FC ( 1-0 ) - Highlights - (REIMS - SRFC) / 2019-20,115,113,5
3933,4003,AS Monaco - Montpellier H?rault SC ( 1-0 ) - Highlights - (ASM - MHSC) / 2019-20,111,118,5
3934,4004,Paris Saint-Germain - Olympique Lyonnais ( 4-2 ) - Highlights - (PARIS - OL) / 2019-20,108,114,5
3935,4005,Olympique de Marseille - Toulouse FC ( 1-0 ) - Highlights - (OM - TFC) / 2019-20,109,131,5
3936,4006,Stade Rennais FC - Stade Brestois 29 ( 0-0 ) - Highlights - (SRFC - BREST) / 2019-20,113,129,5
3937,4007,Angers SCO - LOSC ( 0-2 ) - Highlights - (SCO - LOSC) / 2019-20,124,112,5
3938,4008,FC Nantes - Paris Saint-Germain ( 1-2 ) - Highlights - (FCN - PARIS) / 2019-20,120,108,5
3939,4009,AS Saint-Etienne - Olympique de Marseille ( 0-2 ) - Highlights - (ASSE - OM) / 2019-20,126,109,5
3940,4010,LOSC - Stade Rennais FC ( 1-0 ) - Highlights - (LOSC - SRFC) / 2019-20,112,113,5
3941,4011,Montpellier H?rault SC - FC Metz ( 1-1 ) - Highlights - (MHSC - FCM) / 2019-20,118,127,5
3942,4012,Paris Saint-Germain - Montpellier H?rault SC (5-0) - Highlights - (PARIS - MHSC) / 2019-20,108,118,5
3943,4013,Girondins de Bordeaux - Olympique de Marseille (0-0) - Highlights - (GdB - OM) / 2019-20,128,109,5
3944,4014,Stade Rennais FC - FC Nantes (3-2) - Highlights - (SRFC - FCN) / 2019-20,113,120,5
3945,4015,RC Strasbourg Alsace - LOSC (1-2) - Highlights - (RCSA - LOSC) / 2019-20,112,121,5
3946,4016,LOSC - Paris Saint-Germain ( 0-2 ) - Highlights - (LOSC - PARIS) / 2019-20,112,108,5
3947,4017,Olympique de Marseille - Angers SCO ( 0-0 ) - Highlights - (OM - SCO) / 2019-20,124,109,5
3948,4018,OGC Nice - Stade Rennais FC ( 1-1 ) - Highlights - (OGCN - SRFC) / 2019-20,116,113,5
3949,4019,Montpellier H?rault SC - Dijon FCO ( 2-1 ) - Highlights - (MHSC - DFCO) / 2019-20,118,133,5
3950,4020,Paris Saint-Germain - AS Monaco ( 3-3 ) - Highlights - (PARIS - ASM) / 2019-20,108,111,5
3951,4021,Stade Rennais FC - Olympique de Marseille ( 0-1 ) - Highlights - (SRFC - OM) / 2019-20,113,109,5
3952,4022,AS Saint-Etienne - FC Nantes ( 0-2 ) - Highlights - (ASSE - FCN) / 2019-20,126,120,5
3953,4023,Dijon FCO - LOSC ( 1-0 ) - Highlights - (DFCO - LOSC) / 2019-20,112,133,5
3954,4024,Paris Saint-Germain - Amiens SC ( 4-1 ) - Highlights - (PARIS - ASC) / 2019-20,108,132,5
3955,4025,Olympique de Marseille - N?mes Olympique ( 3-1 ) - Highlights - (OM - NIMES) / 2019-20,109,130,5
3956,4026,Stade Rennais FC - Girondins de Bordeaux ( 1-0 ) - Highlights - (SRFC - GdB) / 2019-20,113,128,5
3957,4027,AS Monaco - LOSC ( 5-1 ) - Highlights - (ASM - LOSC) / 2019-20,112,111,5
3958,4028,AS Saint-Etienne - Paris Saint-Germain ( 0-4 ) - Highlights - (ASSE - PARIS) / 2019-20,126,108,5
3959,4029,FC Metz - Olympique de Marseille 1-1 - Highlights - FCM - OM/ 2019-20,127,109,5
3960,4030,LOSC - Montpellier H?rault SC ( 2-1 ) - Highlights - (LOSC - MHSC) / 2019-20,112,118,5
3961,4031,Olympique Lyonnais - Stade Rennais FC ( 0-1 ) - Highlights - (OL - SRFC) / 2019-20,114,113,5
3962,4032,Montpellier H?rault SC - Paris Saint-Germain ( 1-3 ) - Highlights - (MHSC - PARIS) / 2019-20,118,108,5
3963,4033,Olympique de Marseille - Girondins de Bordeaux ( 3-1 ) - Highlights - (OM - GdB) / 2019-20,109,128,5
3964,4034,LOSC - Stade Brestois 29 ( 1-0 ) - Highlights - (LOSC - BREST) / 2019-20,112,129,5
3965,4035,Stade Rennais FC - Angers SCO ( 2-1 ) - Highlights - (SRFC - SCO) / 2019-20,124,113,5
3966,4036,Paris Saint-Germain - FC Nantes ( 2-0 ) - Highlights - (PARIS - FCN) / 2019-20,108,120,5
3967,4037,Angers SCO - Olympique de Marseille ( 0-2 ) - Highlights - (SCO - OM) / 2019-20,124,109,5
3968,4038,Girondins de Bordeaux - N?mes Olympique ( 6-0 ) - Highlights - (GdB - NIMES) / 2019-20,128,130,5
3969,4039,Olympique Lyonnais - LOSC ( 0-1 ) - Highlights - (OL - LOSC) / 2019-20,112,114,5
3970,4040,AS Monaco - Paris Saint-Germain ( 1-4 ) - Highlights - (ASM - PARIS) / 2019-20,111,108,5
3971,4041,Olympique de Marseille - Stade Brestois 29 ( 2-1 ) - Highlights - (OM - BREST) / 2019-20,109,129,5
3972,4042,OGC Nice - Angers SCO ( 3-1 ) - Highlights - (OGCN - SCO) / 2019-20,124,116,5
3973,4043,Montpellier H?rault SC - Amiens SC ( 4-2 ) - Highlights - (MHSC - ASC) / 2019-20,118,132,5
3974,4044,Paris Saint-Germain - LOSC ( 2-0 ) - Highlights - (PARIS - LOSC) / 2019-20,112,108,5
3975,4045,Toulouse FC - Olympique de Marseille ( 0-2 ) - Highlights - (TFC - OM) / 2019-20,131,109,5
3976,4046,Angers SCO - N?mes Olympique ( 1-0 ) - Highlights - (SCO - NIMES) / 2019-20,124,130,5
3977,4047,Girondins de Bordeaux - AS Monaco ( 2-1 ) - Highlights - (GdB - ASM) / 2019-20,128,111,5
3978,4048,Stade Brestois 29 - Paris Saint-Germain ( 1-2 ) - Highlights - (BREST - PARIS) / 2019-20,129,108,5
3979,4049,Olympique de Marseille - Olympique Lyonnais ( 2-1 ) - Highlights - (OM - OL) / 2019-20,109,114,5
3980,4050,Stade de Reims - Angers SCO ( 0-0 ) - Highlights - (REIMS - SCO) / 2019-20,124,115,5
3981,4051,FC Nantes - AS Saint-Etienne ( 2-3 ) - Highlights - (FCN - ASSE) / 2019-20,120,126,5
3982,4052,Dijon FCO - Paris Saint-Germain ( 2-1 ) - Highlights - (DFCO - PARIS) / 2019-20,133,108,5
3983,4053,Angers SCO - RC Strasbourg Alsace ( 1-0 ) - Highlights - (SCO - RCSA) / 2019-20,124,121,5
3984,4054,N?mes Olympique - Stade Rennais FC ( 0-1 ) - Highlights - (NIMES - SRFC) / 2019-20,130,113,5
3985,4055,Girondins de Bordeaux - FC Nantes ( 2-0 ) - Highlights - (GdB - FCN) / 2019-20,128,120,5
3986,4056,Paris Saint-Germain - Olympique de Marseille ( 4-0 ) - Highlights - (PARIS - OM) / 2019-20,108,109,5
3987,4057,FC Nantes - AS Monaco ( 0-1 ) - Highlights - (FCN - ASM) / 2019-20,120,111,5
3988,4058,LOSC - Girondins de Bordeaux ( 3-0 ) - Highlights - (LOSC - GdB) / 2019-20,112,128,5
3989,4059,Stade de Reims - N?mes Olympique ( 0-0 ) - Highlights - (REIMS - NIMES) / 2019-20,115,130,5
3990,4060,OGC Nice - Paris Saint-Germain ( 1-4 ) - Highlights - (OGCN - PARIS) / 2019-20,116,108,5
3991,4061,FC Metz - FC Nantes ( 1-0 ) - Highlights - (FCM - FCN) / 2019-20,127,120,5
3992,4062,Stade de Reims - Montpellier H?rault SC ( 1-0 ) - Highlights - (REIMS - MHSC) / 2019-20,115,118,5
3993,4063,Olympique de Marseille - RC Strasbourg Alsace ( 2-0 ) - Highlights - (OM - RCSA) / 2019-20,109,121,5
3994,4064,Paris Saint-Germain - Angers SCO ( 4-0 ) - Highlights - (PARIS - SCO) / 2019-20,124,108,5
3995,4065,FC Nantes - OGC Nice ( 1-0 ) - Highlights - (FCN - OGCN) / 2019-20,120,116,5
3996,4066,Toulouse FC - Girondins de Bordeaux ( 1-3 ) - Highlights - (TFC - GdB) / 2019-20,131,128,5
3997,4067,LOSC - N?mes Olympique ( 2-2 ) - Highlights - (LOSC - NIMES) / 2019-20,112,130,5
3998,4068,Girondins de Bordeaux - Paris Saint-Germain ( 0-1 ) - Highlights - (GdB - PARIS) / 2019-20,128,108,5
3999,4069,Angers SCO - Amiens SC ( 1-1 ) - Highlights - (SCO - ASC) / 2019-20,124,132,5
4000,4070,Olympique Lyonnais - FC Nantes ( 0-1 ) - Highlights - (OL - FCN) / 2019-20,114,120,5
4001,4071,OGC Nice - LOSC ( 1-1 ) - Highlights - (OGCN - LOSC) / 2019-20,112,116,5
4002,4072,Paris Saint-Germain - Stade de Reims ( 0-2 ) - Highlights - (PARIS - REIMS) / 2019-20,108,115,5
4003,4073,Toulouse FC - Angers SCO ( 0-2 ) - Highlights - (TFC - SCO) / 2019-20,124,131,5
4004,4074,LOSC - RC Strasbourg Alsace ( 2-0 ) - Highlights - (LOSC - RCSA) / 2019-20,112,121,5
4005,4075,FC Nantes - Stade Rennais FC ( 1-0 ) - Highlights - (FCN - SRFC) / 2019-20,120,113,5
4006,4076,Olympique Lyonnais - Paris Saint-Germain ( 0-1 ) - Highlights - (OL - PARIS) / 2019-20,114,108,5
4007,4077,Angers SCO - AS Saint-Etienne ( 4-1 ) - Highlights - (SCO - ASSE) / 2019-20,124,126,5
4008,4078,OGC Nice - Dijon FCO ( 2-1 ) - Highlights - (OGCN - DFCO) / 2019-20,116,133,5
4009,4079,Stade Rennais FC - LOSC ( 1-1 ) - Highlights - (SRFC - LOSC) / 2019-20,112,113,5
4010,4080,Paris Saint-Germain - RC Strasbourg Alsace ( 1-0 ) - Highlights - (PARIS - RCSA) / 2019-20,108,121,5
4011,4081,Stade Brestois 29 - Stade Rennais FC ( 0-0 ) - Highlights - (BREST - SRFC) / 2019-20,129,113,5
4012,4082,FC Nantes - Stade de Reims ( 1-0 ) - Highlights - (FCN - REIMS) / 2019-20,120,115,5
4013,4083,AS Monaco - Olympique de Marseille ( 3-4 ) - Highlights - (ASM - OM) / 2019-20,111,109,5
4014,4084,FC Metz - Paris Saint-Germain ( 0-2 ) - Highlights - (FCM - PARIS) / 2019-20,127,108,5
4015,4085,Stade Rennais FC - OGC Nice ( 1-2 ) - Highlights - (SRFC - OGCN) / 2019-20,113,116,5
4016,4086,Angers SCO - Dijon FCO ( 2-0 ) - Highlights - (SCO - DFCO) / 2019-20,124,133,5
4017,4087,Olympique Lyonnais - Girondins de Bordeaux ( 1-1 ) - Highlights - (OL - GdB) / 2019-20,114,128,5
4018,4088,RC Strasbourg Alsace - Stade Rennais FC ( 0-2 ) - Highlights - (RCSA - SRFC) / 2019-20,121,113,5
4019,4089,Montpellier H?rault SC - Olympique Lyonnais ( 1-0 ) - Highlights - (MHSC - OL) / 2019-20,118,114,5
4020,4090,Paris Saint-Germain - Toulouse FC ( 4-0 ) - Highlights - (PARIS - TFC) / 2019-20,108,131,5
4021,4091,OGC Nice - Olympique de Marseille ( 1-2 ) - Highlights - (OGCN - OM) / 2019-20,116,109,5
4022,4092,Olympique Lyonnais - Angers SCO ( 6-0 ) - Highlights - (OL - SCO) / 2019-20,124,114,5
4023,4093,N?mes Olympique - OGC Nice ( 1-2 ) - Highlights - (NIMES - OGCN) / 2019-20,130,116,5
4024,4094,Stade Rennais FC - Paris Saint-Germain ( 2-1 ) - Highlights - (SRFC - PARIS) / 2019-20,113,108,5
4025,4095,FC Metz - AS Monaco ( 3-0 ) - Highlights - (FCM - ASM) / 2019-20,127,111,5
4026,4096,AS Monaco - Olympique Lyonnais ( 0-3 ) - Highlights - (ASM - OL) / 2019-20,111,114,5
4027,4097,Paris Saint-Germain - N?mes Olympique ( 3-0 ) - Highlights - (PARIS - NIMES) / 2019-20,108,130,5
4028,4098,Angers SCO - Girondins de Bordeaux ( 3-1 ) - Highlights - (SCO - GdB) / 2019-20,124,128,5
4029,4099,Olympique de Marseille - Stade de Reims ( 0-2 ) - Highlights - (OM - REIMS) / 2019-20,109,115,5
4030,4100,[20/21 Serie A 7R] 라치오 vs 유벤투스 H/L,81,79,4
4031,4101,[19/20 Serie A 38R] 유벤투스 vs AS로마 H/L,79,83,4
4032,4102,[19/20 Serie A 37R] 인터 밀란 vs 나폴리 H/L,84,80,4
